Year,Month,Day,Hour,Date/Time,Biomass,Hydro,Wind onshore,Wind offshore,PV,Nuclear,Lignite,Hard Coal,Natural Gas,Pump,Others,Consumption,Exportsaldo,Imports,Exports,DE>SE,SE>DE,DE>AT,AT>DE,DE>CH,CH>DE,DE>CZ,CZ>DE,DE>DK,DK>DE,DE>FR,FR>DE,DE>NL,NL>DE,DE>PL,PL>DE,DE>LX,LX>DE,DE>NO,NO>DE,Day-Ahead Spot price €/MWh,Emissions of power production t CO2,Emission factor g/kWh
2020,1,11,3,01/11/2020 02:00:00,5491.60743371995,2066.71395247508,12424.0931236034,3369.83532701285,0,8084.92468833977,11478.1969226129,2927.40409453943,9532.55552522993,231.5,2181.09366831957,50967.9247358529,6820,3265,10085,0,615,4325,0,800,2,1662,157,199,1885,2227,0,464,322,0,276,408,8,0,0,31.43,21924.8918416175,399.057457848601
2020,1,11,4,01/11/2020 03:00:00,5473.36475557859,2012.85494529663,11761.7498898798,4509.88788183217,0,8073.11490899019,11254.3295631921,2860.84467940935,9382.7932731919,97.5,2172.52836359124,53041.968260962,4557,4994,9551,0,615,4779,1,800,0,1764,237,124,1885,734,450,944,1563,0,236,406,7,0,0,29.14,21555.6499499327,393.492491039466
2020,1,11,5,01/11/2020 04:00:00,5445.29909689959,1994.79043357218,11619.7671886235,4858.11845695244,0,8040.44956185307,10823.7563009652,2771.29201177978,9064.10477208025,30.5,2178.95234213748,53541.0301648635,3286,6070,9356,0,615,4853,1,800,0,1738,196,319,1895,684,880,552,2088,0,388,410,7,0,0,28.86,20903.1820309532,386.739354648675
2020,1,11,6,01/11/2020 05:00:00,5437.16005588269,1959.33046611307,11170.0339485759,5370.90307551827,0,7995.97443536636,10436.2147508466,2852.37348112007,9382.14577133915,47,2203.11873762097,52647.2547223831,4207,4751,8958,0,615,4782,9,800,0,1362,150,358,1889,501,0,729,1948,0,132,426,8,0,0,28.43,20697.5368335592,382.534200943394
2020,1,11,7,01/11/2020 06:00:00,5404.88454840184,1913.50013081215,12075.3253600047,5489.16056851432,0,8026.378335394,10110.4032163121,3029.66355960292,9482.9572702275,107.75,2201.28331517919,52619.3063044487,5222,4817,10039,0,615,4535,0,800,0,1570,150,331,1914,1366,52,878,1723,163,357,396,6,0,0,29.22,20520.8269001917,372.874728037948
2020,1,11,8,01/11/2020 07:00:00,5467.7516238428,1882.38902728671,11070.5247049604,5274.78741099808,0,8032.15758911826,10311.7301551047,3073.53226502957,9831.80152078333,1176.5,2247.16887622378,53918.3431733476,4450,4220,8670,0,615,4691,32,791,0,1514,100,48,1885,940,324,267,1256,0,0,419,8,0,0,31.22,20971.8234251698,385.329071972911
2020,1,11,9,01/11/2020 08:00:00,5495.53662593501,1867.33526751633,11024.8960761806,5369.89662876937,234.602341511832,8038.94193044674,11770.1978262052,3630.51355254994,10157.3015207833,1379,2243.80393508051,56650.0257049789,4562,3871,8433,0,615,4366,0,800,0,1239,275,0,1885,1530,0,56,1087,0,0,442,9,0,0,35.68,23131.67843194,406.340802604034
2020,1,11,10,01/11/2020 09:00:00,5492.44940348031,1931.5646425366,11266.8734319969,5443.36724143925,2402.34985142535,8040.44956185307,12047.5986846179,4151.7947901369,10125.252273933,2129,2241.66260889843,60138.3624903177,5134,4044,9178,0,615,4419,0,800,1,1189,90,0,1885,1918,844,394,599,0,0,458,10,0,0,40,23843.617310344,397.008709066636
2020,1,11,11,01/11/2020 10:00:00,5506.20157623303,1883.0580832765,11557.6345877319,5570.93436686265,5471.86720085638,8015.07109984653,12083.7145858517,4275.53479371964,10039.9407750447,2399,2245.33345378199,62172.290523205,6876,4828,11704,0,615,4396,24,800,0,1970,375,0,1885,3851,644,227,1274,0,0,460,11,0,0,38.01,23958.2955246093,377.535258704149
2020,1,11,12,01/11/2020 11:00:00,5509.00814210093,1837.56227597048,12385.9883644629,5687.93380142257,8037.18091654869,7706.00666154911,12082.6900212777,4151.7947901369,9881.09228134401,738.75,2232.48549668951,63952.4927515028,6298,3942,10240,0,615,4254,0,798,2,1530,0,0,1885,3077,1122,107,305,0,0,474,13,0,0,37.9,23774.4850843031,358.963742663527
2020,1,11,13,01/11/2020 12:00:00,5512.09536455562,1848.26717180719,13732.0329134667,5653.71461195988,8702.98126804206,7596.20084078815,11638.7974195887,3940.92246129295,9758.69878393786,408.25,2234.01501539099,63252.9758508301,7773,4060,11833,0,615,3899,2,800,1,2071,0,0,1885,4578,1247,0,294,0,0,485,16,0,0,36.08,23075.3802355843,342.503162595169
2020,1,11,14,01/11/2020 13:00:00,5514.05996066315,1788.72118871548,15225.8850950603,5792.10103993398,7662.58277217665,7585.39614904279,10311.9862962482,3891.00289994539,9598.31353412314,224.25,2237.37995653426,62935.6788924433,6896,5168,12064,0,615,4658,4,800,0,2050,0,0,1885,3246,2452,842,194,0,0,468,18,0,0,32.96,21534.1894349547,324.413993489198
2020,1,11,15,01/11/2020 14:00:00,5529.49607293659,1819.16323625113,15944.7787038143,5958.41636519012,5442.61026549302,7682.63837475101,9873.9849408597,3864.07659109731,9818.69878393786,377.75,2233.4032079104,61367.0165422414,7178,4520,11698,0,615,4828,3,800,0,1850,0,0,1885,3744,1996,22,1,0,0,454,20,0,0,31.1,21110.5755782792,324.68295797407
2020,1,11,16,01/11/2020 15:00:00,5533.42526515166,1809.46192439911,16390.8713617784,5980.55819366597,2259.34632623807,7686.90999706894,10714.8963149769,3816.27482932207,9865.48978319676,794.5,2239.52128271634,60715.2552785142,6376,3492,9868,0,615,4887,19,800,0,1750,0,11,1885,1364,872,603,77,0,0,453,24,0,0,32.25,22016.2272119643,348.4574393152
2020,1,11,17,01/11/2020 16:00:00,5536.23183101956,1796.41533259812,17922.3428915681,6097.05440485144,240.617786165981,7699.72486402274,11590.6428846103,4473.09523953757,9982.99803078819,593.75,2221.7788657791,62012.6521309411,6142,3575,9717,0,615,4857,5,800,0,1250,0,0,1885,1682,1004,662,44,0,0,466,22,0,0,32.55,23520.0359787072,365.333917197493
2020,1,11,18,01/11/2020 17:00:00,5526.97016365549,1766.64234105227,19887.7718057104,5959.17120025179,0,7702.74012683539,11699.2467294552,5693.85542158248,10064.2767780091,2544.25,2219.94344333732,65590.8680098893,7474,3438,10912,0,615,4694,142,811,11,1224,4,0,1885,2581,279,1102,479,0,0,500,23,0,0,40.56,24661.6964230086,367.231588545619
2020,1,11,19,01/11/2020 18:00:00,5535.95117443277,1785.37590876651,21739.8572643198,5622.5147627439,0,7673.84385821409,11662.6185459344,5592.80612770318,10086.7440263416,3682.5,2220.86115455821,65986.0728230144,9617,2566,12183,0,615,4345,2,800,0,1867,0,0,1885,4640,0,33,40,0,0,498,24,0,0,34.46,24549.3375982714,358.199451804633
2020,1,11,20,01/11/2020 19:00:00,5546.61612473079,1807.12022843483,23205.5556111345,4969.07921101895,0,7578.1092639122,11117.2940514185,5272.41330669064,9932.82602485938,1946,2217.49621341494,63730.5100356147,9862,2856,12718,0,615,4320,169,800,0,2023,0,0,1885,4653,0,0,162,443,0,479,25,0,0,30.01,23630.0522675448,345.58461989653
2020,1,11,21,01/11/2020 20:00:00,5555.03582233449,1815.81795630216,24319.3310232113,4929.82778781175,0,7566.55075646368,10155.4840575684,4781.99143430036,8694.77277356245,848.5,2212.90765731048,61104.2192688651,9776,2762,12538,0,615,4156,81,796,0,1900,0,0,1885,4821,100,17,55,403,0,445,26,0,0,25.74,21709.5622803476,324.522312918501
2020,1,11,22,01/11/2020 21:00:00,5552.50991305338,1790.39382868997,24383.6479733531,4992.2274862437,0,7579.86816721959,9343.516632667,4005.96916244281,8180.2932731919,902,2150.80919803014,58935.2356348916,9946,3175,13121,0,615,4426,10,799,0,1842,0,0,1885,5179,476,5,162,454,0,416,27,0,0,23.73,19891.3166656727,306.228645729113
2020,1,11,23,01/11/2020 22:00:00,5538.19642712709,1760.28630914922,23271.814205054,5222.45218005515,0,7557.0024242236,8606.34242166816,4055.28363819828,7844.7932731919,1037.75,2149.58558306895,57999.5064617364,9044,4063,13107,0,615,4653,137,789,0,1438,0,0,1885,5500,735,42,105,225,554,460,32,0,0,25.24,19000.1871933719,301.445327870707
2020,1,11,24,01/11/2020 23:00:00,5520.51506215931,1715.79408582789,23379.5754347255,5254.15525264558,0,7514.03492914323,7022.36559025161,3813.55194415766,7584.47776985695,574.25,2147.44425688687,55375.1643256546,9151,3978,13129,0,615,4971,334,796,1,1533,0,0,1885,5095,353,16,85,283,670,435,35,0,0,20.96,16975.2345587583,277.776692507808
2020,1,12,1,01/12/2020 00:00:00,5480.66182683514,1778.01629287877,23313.3168408059,5057.89813660959,0,7546.4490043793,6301.3282712934,3213.00449400669,7340.01876911585,170.25,2133.98449231379,52924.9281282384,9410,4639,14049,0,615,5022,5,800,0,2365,476,50,1887,5192,1200,22,82,190,333,408,41,0,0,22.82,15584.4855831971,262.146410592444
2020,1,12,2,01/12/2020 01:00:00,5345.10469541556,1799.0915565573,23182.0131803279,4946.18254748141,0,7537.40321594132,5937.60784752052,2888.07353105347,7129.7892687453,224.75,2168.85751870767,51394.8733617504,9764,3705,13469,0,345,5329,0,800,0,2417,111,0,1885,4399,650,134,175,0,499,390,40,0,0,19.37,14904.3604100806,255.660425702586
2020,1,12,3,01/12/2020 02:00:00,5348.75323104384,1799.0915565573,23169.1497902995,4956.49862665766,0,7535.64431263394,5746.78269561151,2885.35064588906,7072.92451856002,42.25,2170.99884488975,51357.4442221426,9370,4361,13731,0,408,5536,0,800,0,2600,231,5,1768,4352,1433,62,62,0,419,376,40,0,0,18.36,14676.530735529,252.823597106076
2020,1,12,4,01/12/2020 03:00:00,5344.82403882878,1790.05930069507,23547.0422105662,4957.50507340657,0,7552.22825810356,5887.91646568113,2917.42018226992,7103.73601744837,106.75,2162.12763642113,51800.6091834207,9569,4066,13635,0,481,5398,1,800,0,2600,69,17,1535,4414,1642,36,27,0,275,370,36,0,0,18.34,14852.7538018562,253.436572763784
2020,1,12,5,01/12/2020 04:00:00,5342.01747296087,1752.92669326148,23788.5341554379,4955.74379159599,0,7691.93543509004,5720.6562989743,2914.99983990155,6931.98601744837,7.75,2141.63208582122,51431.1817904918,9817,3624,13441,0,198,5166,0,800,0,2600,39,260,1167,4225,1965,24,17,0,197,366,41,0,0,18.16,14568.6942732529,248.604329670275
2020,1,12,6,01/12/2020 05:00:00,5329.66858314212,1787.71760473079,24128.5645220363,4958.51152015547,0,7711.0320995702,5722.96156926582,2933.45495046035,6899.6662709686,61.75,2150.80919803014,51194.1363183597,10490,2935,13425,0,122,5186,0,800,0,2600,49,330,558,4128,2051,10,0,0,110,371,45,0,0,18.66,14589.9962143558,247.304635244159
2020,1,12,7,01/12/2020 06:00:00,5322.93282505915,1678.3269503994,25079.7272677171,4957.50507340657,0,7703.2426706375,5733.2072150059,2939.50580638126,6876.06377282135,32,2159.37450275846,50252.8860841867,12229,2942,15171,0,0,4921,1,800,0,2300,0,1866,537,4914,2347,28,20,0,0,342,37,0,0,17.39,14612.0437721815,244.055382712486
2020,1,12,8,01/12/2020 07:00:00,5346.50797834952,1656.24810273618,25440.8730103997,5289.12927716995,0,7673.59258631303,5954.25702184815,3031.4788163792,7176.13752374773,77,2164.26896260322,50434.4932795467,13375,1464,14839,0,0,4768,0,800,0,2600,0,2170,702,4025,604,118,117,0,0,358,41,0,0,18.22,15048.9588708311,246.11869853867
2020,1,12,9,01/12/2020 08:00:00,5362.22474720976,1674.64714245553,25749.59437108,5348.50963535519,459.087798832594,7594.94448128288,6188.37002700901,3104.69417302229,7370.34652448883,274.75,2159.68040649876,53176.8493072348,12110,1839,13949,0,311,5033,0,800,0,2505,137,934,685,4091,462,46,46,161,158,379,40,0,0,22.1,15428.7446637565,247.715841832997
2020,1,12,10,01/12/2020 09:00:00,5371.76707116062,1672.63997448614,25903.2269350034,5500.23148275225,3107.25059317069,7503.73278119998,6401.22331725919,3099.85348828555,7437.87927615631,198,2160.29221397935,55093.0971334535,13263,1356,14619,0,170,5152,0,800,0,2556,0,830,602,4574,405,14,14,290,125,403,40,0,0,23.93,15683.1665798731,240.054335453801
2020,1,12,11,01/12/2020 10:00:00,5382.99333463222,1733.85859755234,26505.3792116133,5715.10786364293,5991.92973413785,7436.8944555194,6071.05738328508,3197.57481140836,7394.54727763851,132.25,2205.87187128364,57343.4645407136,14424,930,15354,0,303,5853,0,800,0,2600,0,1077,585,3836,0,332,0,435,0,421,42,0,0,24.23,15465.5022455495,225.138088515764
2020,1,12,12,01/12/2020 11:00:00,5389.44843612839,1698.39863009323,26340.5821959671,5836.63630857291,7520.67296419922,7492.17427375146,6132.78739886907,3222.08077788807,7460.48577875016,524.25,2200.059700218,58894.5764644376,14923,630,15553,0,0,5662,0,800,0,2596,0,1158,417,4282,156,0,7,613,0,442,50,0,0,24.84,15567.460144885,221.531656129126
2020,1,12,13,01/12/2020 12:00:00,5392.25500199628,1681.33770235347,27066.5142634158,5985.33881572326,7550.20332886504,7441.91989354049,6223.20522252528,3406.93442627207,7372.05952967654,55.75,2197.91837403592,60119.4365584042,14254,1191,15445,0,0,4951,0,800,0,2321,0,1909,259,3834,875,484,7,688,0,458,50,0,0,24.45,15779.9804857926,221.524813608867
2020,1,12,14,01/12/2020 13:00:00,5400.3940430132,1675.98525443512,27280.5804899253,5848.21044618529,6586.63846699127,7465.28818033859,6293.13175470134,3359.13266449683,7358.30128208511,8.5,2200.059700218,57803.22228239,15673,513,16186,71,0,4831,1,800,0,2585,0,2189,98,4481,363,142,0,652,0,435,51,0,0,22.46,15815.7363410005,224.329277993207
2020,1,12,15,01/12/2020 14:00:00,5391.13237564913,1694.04976615957,27807.7367756152,5637.10824060299,4401.93834032515,7534.63922502972,6841.01766065218,3334.92924081316,7324.18653189984,151.75,2203.11873762097,57983.6068943679,14338,955,15293,71,0,4882,11,800,0,2488,0,2153,169,3931,731,0,0,541,0,427,44,0,0,20.05,16385.6473468405,236.803207524561
2020,1,12,16,01/12/2020 15:00:00,5391.69368882271,1686.02109428203,28237.0827559952,5406.63193510431,1771.00159204211,7528.60869940441,6973.69877298623,3396.04288561442,7201.93653189984,543,2206.48367876424,57674.2016349155,12668,1909,14577,71,0,4737,0,800,0,2458,0,2190,806,3099,996,310,60,493,0,419,47,0,0,21.48,16540.1049122304,247.456604048541
2020,1,12,17,01/12/2020 16:00:00,5398.14879031887,1648.88848684844,29771.2240459795,4574.55208544916,159.135854032501,7519.31163906538,7692.43082165292,3478.03198334284,7518.57178171456,615.5,2199.4478927374,57088.2433811416,13487,1185,14672,71,0,4761,53,800,0,2576,20,2493,939,2623,73,418,61,500,0,430,39,0,0,24.71,17496.92522365,261.027252306117
2020,1,12,18,01/12/2020 17:00:00,5388.32580978123,1638.85264700152,30773.5976463015,4408.48837188024,0,7514.28620104428,8903.97843041751,4056.19126658642,7684.05952967654,536.5,2204.64825632246,60579.9281590117,12529,1231,13760,0,157,4699,44,800,0,2574,0,1142,578,3609,101,2,311,463,0,471,40,0,0,26.5,19360.1678306554,278.705587020898
2020,1,12,19,01/12/2020 18:00:00,5415.54949869985,1668.96016654227,31033.2925015908,4049.18688252205,0,7515.79383245061,8723.65506539209,4745.9888415709,7855.76853041764,759,2203.42464136127,61039.6199605474,12931,782,13713,0,0,4444,2,800,0,2464,0,593,698,4466,0,0,44,470,0,476,38,0,0,26.68,19788.6721854352,282.371825664903
2020,1,12,20,01/12/2020 19:00:00,5441.36990468454,1631.15850311889,31159.7420526241,3951.30993619128,0,7516.54764815377,8334.320527269,4819.20419821399,7948.38328060291,506.25,2206.78958250454,60645.075633363,12870,874,13744,0,0,4612,16,800,0,2444,0,442,765,4498,0,0,56,485,0,463,37,0,0,26.16,19464.585219228,278.472710124669
2020,1,12,21,01/12/2020 20:00:00,5419.19803432813,1676.98883841981,30062.7133181313,5289.88411223162,0,7411.26472161181,7498.01969373488,4713.01167680191,7704.88328060291,105.5,2195.77704785383,59380.2407237162,12697,1231,13928,0,226,4924,96,796,0,2316,0,914,874,4166,0,45,0,327,0,440,35,0,0,25.62,18356.1233713306,266.318540385012
2020,1,12,22,01/12/2020 21:00:00,5433.23086366763,1717.13219780748,28800.6448625201,6384.14333997588,0,7190.39672058462,7089.47456984914,4858.53476169995,7638.24803078819,590.25,2191.18849174938,58675.2438386423,13218,2426,15644,0,75,4993,0,800,0,2258,8,1754,1322,4999,910,33,0,395,79,412,32,0,0,25.53,17996.6567073961,263.521776336037
2020,1,12,23,01/12/2020 22:00:00,5420.32066067528,1758.61366917473,26779.8791007087,6102.33825028318,0,7419.05415054451,7714.9712422811,4925.69926242213,7559.34228134401,946,2196.38885533443,56615.6074727681,14207,3101,17308,0,615,4874,0,795,0,2368,0,2641,2086,5830,0,54,1,290,368,456,31,0,0,27.1,18712.6104140681,279.408878150967
2020,1,12,24,01/12/2020 23:00:00,5398.42944690566,1711.44522189422,24882.4077187917,5407.63838185322,0,7539.16211924871,8111.99001470924,4574.44707621292,7556.93653189984,485,2200.36560395829,53720.8221154738,14147,3605,17752,0,615,4939,11,794,0,2469,242,2708,2307,4546,0,1716,81,150,316,430,33,0,0,26.14,18865.1576036409,291.908925100422
2020,1,13,1,01/13/2020 00:00:00,5361.38277744939,1672.97450248104,22283.7602275938,4670.41613828212,0,7581.87834242803,7688.58870450039,3949.09111678619,7276.05128208511,150.75,2177.422823436,53155.3159150421,9657,2672,12329,0,0,4826,204,800,0,1240,0,494,814,3593,1400,960,109,0,121,416,24,0,0,21.82,17760.1988145884,296.326228168774
2020,1,13,2,01/13/2020 01:00:00,5318.44231967052,1756.94102920025,20146.2531336384,4109.32207576897,0,7640.4246953738,7801.29080764128,4306.09161612027,7643.80128208511,384.75,2184.76451320313,50134.0814727018,11158,1653,12811,0,0,5209,78,795,0,1211,0,344,1169,3792,0,1056,0,0,384,404,22,0,0,23.98,18324.8474242809,314.129242003357
2020,1,13,3,01/13/2020 02:00:00,5332.19449242323,1736.20029351662,17832.0564558975,3132.06228258463,0,7870.84102864107,7868.39978723881,4172.36770026801,7408.20703152929,287,2182.31728328075,49670.6463553799,8151,3984,12135,0,600,4947,295,800,0,1108,0,638,1634,3180,786,1066,320,0,325,396,24,0,0,25.23,18196.3438392006,330.924048133819
2020,1,13,4,01/13/2020 03:00:00,5315.35509721583,1654.57546276169,15578.5361462148,2603.42612772358,0,8073.6174527923,8254.91677278337,4546.6131389767,7454.47753115874,76,2175.89330473451,49797.4110343615,5936,3732,9668,0,507,4872,152,800,0,1397,70,430,1576,1467,553,304,353,0,502,398,19,0,0,24.85,18929.2149757078,356.464083316103
2020,1,13,5,01/13/2020 04:00:00,5299.91898494238,1551.20631233845,13977.8935568386,2647.70978467529,0,8097.73955529357,9166.52310250709,5413.09570685195,7520.11278097346,220.5,2175.58740099421,50859.287185415,5211,3003,8214,0,0,5067,214,784,0,1262,160,239,1600,452,180,0,346,0,485,410,18,0,0,25.01,20653.4008957235,387.925572519842
2020,1,13,6,01/13/2020 05:00:00,5290.6573175783,1566.92912809862,12693.0107868375,3196.47487451439,0,8092.46284537141,11132.9186611722,6537.34473695825,8171.11278097346,545.25,2203.42464136127,55246.5857728654,4183,4909,9092,0,600,5116,567,754,0,1540,0,375,2078,853,724,0,917,8,0,446,23,0,0,27.32,23994.8033874107,428.095632371357
2020,1,13,7,01/13/2020 06:00:00,5293.46388344621,1694.71882214936,12080.1794694494,3146.65576044371,0,8094.47302057985,12620.5864226319,8145.05715514578,9545.40378023236,1637.5,2196.69475907473,63375.7330731533,1079,6751,7830,0,615,4792,4,769,82,758,0,0,1685,939,890,47,3022,40,433,485,20,0,0,38.4,27431.1131392781,460.516592732309
2020,1,13,8,01/13/2020 07:00:00,5276.62448823881,1720.81200575135,11131.4437784909,3381.157852938,0,8099.24718669989,13030.6683933787,9670.78047560489,11019.9447794913,4619.25,2211.378138609,70395.3070992028,-234,7768,7534,0,615,3167,1,1479,514,400,618,218,1761,1722,915,0,3041,0,279,548,24,0,0,48.64,29701.016566728,479.584942402475
2020,1,13,9,01/13/2020 08:00:00,5311.14524841397,1660.26243867495,10686.3219424157,4129.70262243425,192.494228932785,8101.75990571044,13091.1177032452,10085.2641061877,12320.9242798618,4557.75,2225.44971066267,73420.1921865394,-1058,6383,5325,0,615,3232,1,717,1390,406,402,93,1729,276,979,11,1208,0,38,590,21,0,0,52.93,30617.0855751519,478.109031154586
2020,1,13,10,01/13/2020 09:00:00,5325.45873434026,1682.00675834327,9883.69494574142,4117.62526144742,1584.52280776348,8103.77008091888,13144.1389199501,10253.4779007892,12763.9980307882,4776,2207.40138998513,73384.0948300673,458,6071,6529,0,615,3330,0,1003,689,400,235,403,1932,748,1157,52,1427,0,0,593,16,0,0,49.89,30947.0494254123,473.911124952486
2020,1,13,11,01/13/2020 10:00:00,5333.31711877039,1755.93744521555,9063.1077441219,4509.13304677049,3732.58340789978,8096.48319578829,13150.5424485376,10675.8276440691,12797.9365318998,4670.75,2223.30838448059,74803.9269675536,1205,5468,6673,0,451,3399,16,813,277,400,233,296,1888,1064,1320,24,1267,81,0,596,16,0,0,48.89,31338.807134135,464.274357098727
2020,1,13,12,01/13/2020 11:00:00,5352.12111008531,1760.28630914922,8324.79769758934,4977.13078501017,5517.80332366988,8104.7751685231,13140.2968027976,10421.3891525946,12948.7602828262,2936.75,2216.27259845375,75951.3832306991,-251,7083,6832,0,381,3412,12,823,774,385,171,2,1685,1462,1954,49,2088,96,0,603,18,0,0,47.2,31164.4406878445,452.529447855695
2020,1,13,13,01/13/2020 12:00:00,5350.99848373815,1914.16918680194,7911.47027837667,5063.43359372856,6067.66965091965,8096.9857395904,13180.5109623274,10448.0129186466,12913.0635341231,2196,2221.47296203881,74682.7873102913,681,7733,8414,0,544,3361,2,1047,578,1061,0,237,1838,1969,2026,29,2724,111,0,599,21,0,0,47,31225.5921390252,450.348903342756
