Year,Month,Day,Hour,Date/Time,Biomass,Hydro,Wind onshore,Wind offshore,PV,Nuclear,Lignite,Hard Coal,Natural Gas,Hydro pump,Others,Consumption,Exportsaldo,Imports,Exports,DE>SE,SE>DE,DE>AT,AT>DE,DE>CH,CH>DE,DE>CZ,CZ>DE,DE>DK,DK>DE,DE>FR,FR>DE,DE>NL,NL>DE,DE>PL,PL>DE,DE>LX,LX>DE,DE>NO,NO>DE,DE>BE,BE>DE,Day-Ahead Spotpreis €/MWh,Emissions of power production t CO2,Emission factor g/kWh
2022,5,2,6,02.05.2022 05:00,5054,1680,2606,0,23,3941,13883,6805,6933,226,1570,48508,-5789,10646,4858,0,615,1137,60,810,139,910,308,243,1822,1056,4303,239,1083,0,718,419,12,0,799,44,787,210,25791,643
2022,5,2,7,02.05.2022 06:00,5046,1703,2389,2,1135,3941,13904,7464,8227,1030,1612,55472,-9019,14055,5036,0,511,1455,26,1145,903,766,629,305,1823,536,3961,356,2773,0,1024,473,6,0,1399,0,1000,249,26885,630
2022,5,2,8,02.05.2022 07:00,5050,1822,2052,7,5693,3939,13448,7651,8478,2070,1638,60658,-8812,12688,3876,0,0,1383,37,534,2007,1185,405,216,1395,4,3318,21,2756,0,463,529,3,0,1331,4,973,270,26652,570
2022,5,2,9,02.05.2022 08:00,5057,1766,1120,15,13166,3935,12845,7725,8529,1359,1641,63539,-6382,10709,4327,0,0,1319,6,903,1854,973,684,100,1557,291,1143,109,2863,47,717,540,0,15,1164,30,721,265,26066,495
2022,5,2,10,02.05.2022 09:00,5052,1708,550,15,21900,3927,12711,7771,8324,469,1610,65951,-1914,8288,6374,0,67,1587,134,1732,366,1147,695,139,1896,800,187,395,2858,9,703,531,0,1,992,33,390,239,25840,428
2022,5,2,11,02.05.2022 10:00,5047,1653,587,31,29266,3924,12508,7022,7475,301,1565,68609,769,7323,8092,0,615,1755,25,1954,10,1199,824,0,1880,1826,187,721,1767,2,688,515,0,0,432,120,895,194,24637,375
2022,5,2,12,02.05.2022 11:00,5066,1686,921,53,33163,3918,12523,6846,6716,149,1530,69389,3183,6680,9863,0,615,2727,45,2064,74,1351,700,160,1870,1961,144,688,1549,0,626,505,0,208,40,199,1017,190,24184,350
2022,5,2,13,02.05.2022 12:00,5073,1644,1196,99,33746,3915,12583,6704,6662,201,1563,69374,4012,5736,9748,0,615,1965,53,2030,67,1560,679,78,2040,2471,66,251,896,0,316,484,0,768,0,141,1004,191,24174,347
2022,5,2,14,02.05.2022 13:00,5096,1596,1391,208,32241,3915,12601,6651,6691,435,1567,68047,4345,5633,9977,0,615,2751,11,1952,0,1538,827,234,1284,1477,94,865,2148,0,427,475,0,409,0,276,227,190,24170,352
2022,5,2,15,02.05.2022 14:00,5101,1589,1658,350,29728,3909,12525,6718,6723,267,1577,66468,3678,5881,9558,0,615,2974,0,1949,3,1560,691,471,948,935,149,393,2552,0,248,479,0,466,0,331,675,188,24167,363
2022,5,2,16,02.05.2022 15:00,5098,1575,2074,458,25811,3909,12516,7023,6655,123,1580,65810,1012,7752,8764,0,615,3329,81,1935,54,1560,568,178,1541,11,1211,552,2721,0,235,489,0,401,3,309,723,185,24383,384
2022,5,2,17,02.05.2022 16:00,5103,1654,2286,584,20811,3906,12495,7235,6974,424,1569,63334,-294,8805,8512,0,615,3538,63,1990,57,1560,875,46,2408,126,1353,218,2290,0,171,496,0,0,203,538,770,188,24633,414
2022,5,2,18,02.05.2022 17:00,5102,1794,2629,631,14780,3904,12748,7739,8362,560,1578,62365,-2537,9980,7443,0,615,2188,447,1689,428,1560,241,670,2363,150,1759,237,2289,0,137,515,0,0,802,434,899,219,25853,460
2022,5,2,19,02.05.2022 18:00,5101,1639,3044,745,8197,3902,13505,7929,9619,910,1580,62242,-6071,12163,6091,0,615,2775,0,1463,1183,676,1283,570,2220,0,1181,0,2424,0,850,527,0,0,1400,80,1007,244,27316,523
2022,5,2,20,02.05.2022 19:00,5095,1740,3312,773,2896,3904,13905,7883,9943,1359,1579,61421,-9032,13250,4219,0,319,2075,0,569,2653,345,843,492,2324,0,1190,169,2677,1,821,531,0,0,1400,37,1023,264,27842,580
2022,5,2,21,02.05.2022 20:00,5083,1774,3858,858,330,3906,14194,7893,10058,1611,1589,59466,-8312,13152,4839,0,198,1308,0,473,2230,1560,836,420,2345,103,2457,154,2667,89,60,525,7,5,1405,202,947,265,28230,606
2022,5,2,22,02.05.2022 21:00,5079,1733,5062,952,1,3911,14144,7874,10000,1424,1609,58157,-6368,11747,5379,0,487,1243,147,622,978,1432,645,586,2313,375,2353,368,2309,61,284,503,10,1,1400,188,821,254,28170,593
2022,5,2,23,02.05.2022 22:00,5080,1700,5589,1155,0,3915,14134,7757,9678,577,1603,55278,-4091,9269,5178,0,615,1434,106,734,254,1312,258,284,2405,470,1412,73,1903,15,421,485,16,50,1400,321,479,241,27935,583
2022,5,2,24,02.05.2022 23:00,5083,1669,5425,1433,0,3921,13943,7752,8857,182,1603,51846,-1980,7783,5804,0,615,1774,109,1559,91,1045,356,228,2304,432,1025,189,955,25,679,446,24,50,1405,56,220,220,27414,582
2022,5,3,1,03.05.2022 00:00,5071,1669,4746,1532,0,3925,13901,7185,8443,159,1627,48640,-381,6020,5639,0,615,2599,98,806,172,1350,338,272,2324,99,722,54,172,0,550,408,33,45,799,6,197,185,26791,586
2022,5,3,2,03.05.2022 01:00,5070,1598,4094,1717,0,3929,13897,7302,8566,209,1629,47079,931,5060,5991,0,615,2680,207,655,1,1501,260,294,1320,345,1451,128,0,2,661,380,34,2,203,4,308,182,26930,592
2022,5,3,3,03.05.2022 02:00,5061,1626,3772,1710,0,3930,13916,7245,8370,200,1624,46827,626,4920,5546,0,615,2159,123,738,58,1187,430,232,956,164,1567,325,0,0,805,375,33,289,127,77,206,184,26825,597
2022,5,3,4,03.05.2022 03:00,5064,1621,3725,2002,0,3931,13905,7093,8460,48,1611,47859,-400,5050,4650,0,615,2287,81,642,11,882,384,36,971,66,1878,237,0,0,942,378,28,102,6,20,134,185,26702,593
2022,5,3,5,03.05.2022 04:00,5055,1672,3859,2209,0,3932,13933,7293,8593,53,1602,49338,-1140,6313,5173,0,615,2262,32,714,22,1043,616,253,1434,226,2587,227,0,0,736,398,24,33,3,17,244,187,26924,589
2022,5,3,6,03.05.2022 05:00,5046,1719,3890,2521,27,3932,14011,7817,9184,43,1651,52111,-2271,7629,5358,0,615,2536,104,626,82,1131,452,333,2161,204,2011,70,582,0,596,433,20,6,571,19,435,191,27720,587
2022,5,3,7,03.05.2022 06:00,5043,1804,4046,2586,1221,3932,14251,8281,10789,656,1681,57913,-3623,10140,6517,0,615,2689,152,519,1102,1500,262,631,2255,628,1924,12,1886,0,211,471,14,36,1187,31,532,236,28997,571
2022,5,3,8,03.05.2022 07:00,5059,1785,3668,2248,5825,3931,14271,8396,11407,1606,1737,62938,-3006,9680,6675,0,615,2994,122,324,1580,1500,597,616,1911,484,1447,154,2016,0,119,511,8,36,726,56,539,256,29415,533
2022,5,3,9,03.05.2022 08:00,5071,1742,2873,1874,12696,3927,14277,8471,11433,1514,1723,65605,-4,6601,6597,0,448,2300,117,631,789,1580,621,682,1770,433,236,56,1365,17,288,520,2,83,773,295,192,256,29469,484
2022,5,3,10,03.05.2022 09:00,5069,1823,2565,1373,20169,3921,14212,8213,11164,1079,1685,66471,4801,5429,10229,0,444,2329,207,1806,234,1680,508,737,1862,2224,305,357,854,0,307,506,0,52,682,538,26,233,29038,434
2022,5,3,11,03.05.2022 10:00,5064,1805,2611,1079,26768,3915,13951,8080,9684,356,1628,67514,7426,3102,10528,0,436,2207,0,1995,50,1358,311,445,1598,3031,25,621,205,0,440,490,7,0,30,381,0,206,28012,393
2022,5,3,12,03.05.2022 11:00,5091,1813,2631,942,31237,3905,13914,8023,8315,68,1635,69531,8043,2544,10587,0,432,2486,0,2024,41,1459,398,601,1108,2878,25,287,130,0,333,476,5,42,70,334,2,200,27436,370
2022,5,3,13,03.05.2022 12:00,5092,1709,2650,993,33160,3892,13950,8035,8199,70,1596,69221,10124,3447,13571,0,426,2749,0,2540,540,1500,248,1138,982,3929,334,728,0,2,90,462,0,523,0,0,827,196,27393,361
2022,5,3,14,03.05.2022 13:00,5101,1749,3186,985,32316,3809,13935,7931,7885,117,1579,69017,9575,3667,13242,0,421,3493,0,2568,600,1500,276,752,754,3095,859,1303,0,0,58,464,0,67,63,0,636,197,27155,362
2022,5,3,15,03.05.2022 14:00,5100,1664,3605,921,29583,3817,13910,7993,8153,49,1575,67270,9100,2458,11558,0,418,3085,0,2023,27,1500,330,775,566,2671,844,631,187,0,86,454,0,106,0,313,0,195,27269,374
2022,5,3,16,03.05.2022 15:00,5098,1599,3959,875,26038,3818,13851,8065,8134,106,1563,65542,7565,3563,11128,0,422,3544,75,1969,40,1500,693,651,562,1776,1078,875,590,0,103,456,0,168,0,189,0,196,27248,391
2022,5,3,17,03.05.2022 16:00,5104,1678,4046,977,21343,3822,13837,8030,8201,139,1515,64369,4324,5147,9471,0,427,3447,78,1827,255,1500,522,423,775,665,1565,650,1197,0,79,462,0,0,88,497,161,198,27160,415
2022,5,3,18,03.05.2022 17:00,5104,1874,3987,1069,15012,3820,14087,8105,9798,703,1500,62941,2118,5522,7640,0,431,2665,194,1602,360,1500,155,299,992,321,789,320,1545,0,0,485,0,0,620,448,436,219,28068,458
2022,5,3,19,03.05.2022 18:00,5108,1894,3944,1094,8036,3816,14147,8124,10923,1169,1494,62154,-2404,9385,6982,0,431,2323,215,805,1517,1497,361,646,1232,340,1222,481,2428,0,207,514,0,84,1220,292,552,250,28556,514
2022,5,3,20,03.05.2022 19:00,5117,1829,3966,958,2853,3885,14169,8062,11224,2051,1481,61169,-5575,10803,5229,0,0,915,0,262,3094,1218,704,710,1462,602,1557,505,2003,84,254,537,0,68,1209,328,520,270,28621,566
2022,5,3,21,03.05.2022 20:00,5120,1907,4156,842,330,3898,14182,8027,11297,1893,1495,59423,-6277,11074,4798,0,0,744,0,238,3056,1229,679,976,1242,446,2684,164,1631,123,216,520,6,20,999,338,561,270,28655,593
2022,5,3,22,03.05.2022 21:00,5101,1885,4453,584,1,3902,14129,8014,11327,1500,1508,57756,-5353,9279,3926,0,0,716,2,201,2177,789,165,866,1099,344,2951,213,1496,151,241,504,10,37,655,105,483,262,28618,596
2022,5,3,23,03.05.2022 22:00,5085,1769,4361,417,0,3905,14119,7912,11270,902,1506,54463,-3217,8295,5078,0,240,1305,92,489,2043,844,248,1066,1478,425,1422,65,1194,117,316,491,12,121,955,155,295,253,28499,598
2022,5,3,24,03.05.2022 23:00,5069,1892,3894,374,0,3906,14017,7885,10599,299,1507,50920,-1478,6442,4964,0,398,1867,206,729,787,496,227,586,1743,636,100,40,1076,0,459,456,9,39,1195,115,242,229,28117,603
2022,5,4,1,04.05.2022 00:00,5056,1774,3429,264,0,3912,13830,7809,9513,23,1542,48976,-1823,6886,5063,0,406,1939,455,1215,58,771,339,81,964,412,1621,174,1112,2,813,418,18,2,558,49,542,206,27502,615
2022,5,4,2,04.05.2022 01:00,5054,1729,2860,196,0,3916,13826,7772,9056,20,1534,47311,-1348,5381,4033,0,397,1622,170,704,206,870,282,72,525,32,1521,181,812,38,951,387,18,40,0,87,499,200,27286,626
2022,5,4,3,04.05.2022 02:00,5059,1735,2391,193,0,3920,13814,7758,9039,37,1625,46519,-947,5871,4924,0,390,1561,99,1197,90,1066,312,122,557,324,2314,151,768,49,798,380,15,53,0,21,528,200,27398,634
2022,5,4,4,04.05.2022 03:00,5060,1716,2050,164,0,3920,13833,7764,9047,54,1831,47438,-2000,6384,4385,0,389,1594,143,788,236,928,206,182,598,153,2361,114,961,74,879,388,9,2,25,162,577,201,27747,645
2022,5,4,5,04.05.2022 04:00,5043,1791,1770,141,0,3920,13845,7766,9214,75,1991,48719,-3164,7454,4291,0,390,1744,207,653,239,637,440,144,644,426,2742,110,1120,128,834,407,2,0,200,42,636,201,28073,652
2022,5,4,6,04.05.2022 05:00,5046,1806,1635,136,33,3919,14149,7838,9833,286,2013,51419,-4726,9695,4969,0,389,1861,249,769,955,801,279,156,979,839,2632,68,1876,0,746,447,0,0,800,28,790,224,28734,655
2022,5,4,7,04.05.2022 06:00,5045,2010,1505,120,1195,3918,14219,7938,11033,1003,1955,57198,-7257,11545,4288,0,0,1112,80,315,2039,1156,230,200,477,718,3457,158,2825,117,84,485,0,0,1400,27,953,257,29246,634
2022,5,4,8,04.05.2022 07:00,5059,1994,1116,129,5357,3915,14238,8038,11382,3596,1964,62616,-5827,9873,4046,0,0,732,6,201,2463,956,175,479,63,170,2319,29,2379,933,143,530,0,0,1400,16,925,297,29491,589
2022,5,4,9,04.05.2022 08:00,5057,2119,599,100,11788,3914,14233,8074,11364,2893,1962,65292,-3189,8120,4931,0,0,1015,4,196,2313,1061,220,381,27,773,1102,1,2439,955,110,543,0,0,1220,6,685,280,29505,527
2022,5,4,10,04.05.2022 09:00,5061,2027,425,102,18608,3909,14141,8048,11313,1487,1993,65961,1154,7670,8824,0,0,2108,234,1497,2100,1381,637,618,17,1461,1052,655,2230,479,0,529,0,0,1120,96,280,255,29411,472
2022,5,4,11,04.05.2022 10:00,5048,1986,420,111,24472,3907,14186,8030,10570,260,1981,67676,3294,6342,9636,0,0,1573,332,1572,768,2032,165,598,295,2327,1281,856,1606,169,230,509,0,0,665,0,1000,226,29155,433
2022,5,4,12,04.05.2022 11:00,5059,2019,553,85,28781,3891,13911,7951,9706,100,1981,69217,4820,3850,8670,0,0,1990,39,2060,78,2040,216,459,537,1325,312,217,1412,76,188,503,0,0,68,0,1000,209,28466,404
2022,5,4,13,04.05.2022 12:00,5064,1832,709,45,29898,3803,13828,7868,9273,172,1951,68845,5598,3451,9049,0,0,2279,226,2090,95,2040,180,481,427,1446,76,132,1347,92,43,486,0,3,57,0,1000,205,28099,396
2022,5,4,14,04.05.2022 13:00,5073,1772,904,47,28357,3799,13844,7881,9298,497,1942,67965,5448,4089,9537,0,0,2349,387,2156,350,2040,304,971,74,1254,233,144,1696,137,25,473,0,13,20,0,1000,202,28121,404
2022,5,4,15,04.05.2022 14:00,5065,1879,1177,41,26043,3786,13921,7994,9432,123,1971,66976,4457,4814,9271,0,0,2376,266,1831,618,2040,289,782,88,1683,672,0,1778,85,40,460,0,14,63,0,1000,200,28396,418
2022,5,4,16,04.05.2022 15:00,5087,1772,1599,44,22699,3791,13900,7981,9221,70,1979,66049,2093,6244,8337,0,0,2851,114,1800,452,2020,225,366,183,649,828,51,2989,143,29,457,0,0,424,0,1000,201,28295,437
2022,5,4,17,04.05.2022 16:00,5093,1795,1947,57,18020,3798,14047,7948,9347,475,1976,63828,675,6854,7529,0,0,3233,51,1255,404,2020,175,225,571,0,779,203,3297,115,148,461,0,0,597,17,832,206,28474,468
2022,5,4,18,04.05.2022 17:00,5095,1814,1891,52,12551,3844,14133,8067,10790,1085,1982,63028,-1726,8886,7161,0,206,2344,65,1694,1282,2020,286,388,1380,16,1174,19,2428,17,15,490,0,0,1045,173,1005,231,29208,511
2022,5,4,19,04.05.2022 18:00,5096,1846,1962,57,6853,3885,14108,8074,11211,1714,2008,62728,-5913,11220,5308,0,65,1669,0,865,2426,1733,377,257,1660,71,1748,51,2435,95,185,522,1,0,1400,45,923,250,29383,565
2022,5,4,20,04.05.2022 19:00,5092,2048,2069,37,2523,3888,14157,8115,11302,2810,2022,62210,-8148,11870,3721,0,0,677,0,317,2866,1265,485,289,1450,379,1963,50,2697,129,185,536,2,0,1400,79,822,275,29526,613
2022,5,4,21,04.05.2022 20:00,5104,2150,2547,39,318,3894,14165,8083,11367,2739,2030,60706,-8271,11937,3666,0,8,508,0,197,3075,1121,456,371,1156,769,2305,0,2440,86,244,522,7,10,1410,82,836,281,29545,633
2022,5,4,22,04.05.2022 21:00,5096,1960,2969,13,1,3896,14123,8291,11423,1697,2034,58349,-6847,9535,2689,0,120,248,1,197,2473,599,262,257,1001,638,1529,17,1967,198,200,507,8,0,1400,28,574,263,29694,633
2022,5,4,23,04.05.2022 22:00,5082,1944,3171,17,0,3895,14134,8325,11368,997,2029,54859,-3897,8641,4744,0,264,960,3,331,2352,923,176,209,1127,844,1004,32,1478,146,549,493,4,0,1400,806,284,247,29708,629
2022,5,4,24,04.05.2022 23:00,5072,1869,2924,41,0,3896,14126,8230,10958,399,2028,51375,-1833,6418,4586,0,381,1167,176,613,406,678,361,72,1505,615,150,393,1140,0,671,462,4,0,1401,586,223,232,29467,632
2022,5,5,1,05.05.2022 00:00,5061,1772,2420,78,0,3899,14080,8024,9580,195,2031,49468,-2330,7421,5092,0,377,1019,52,651,872,999,714,280,1636,823,405,838,742,0,1145,424,2,0,1250,58,226,225,28744,646
2022,5,5,2,05.05.2022 01:00,5056,1797,2088,119,0,3903,13843,7990,8915,115,2025,48109,-2259,6962,4704,0,374,1006,85,604,395,1130,706,50,1203,920,1416,453,448,0,1336,399,2,0,655,142,342,208,28199,650
2022,5,5,3,05.05.2022 02:00,5060,1798,1915,196,0,3906,13877,7771,8835,89,2031,48157,-2680,7219,4540,0,373,756,46,816,162,1270,576,47,1067,823,2374,295,629,0,1367,396,1,0,78,137,546,208,28038,652
2022,5,5,4,05.05.2022 03:00,5049,1737,1853,207,0,3905,13897,7584,8809,25,2023,49409,-4320,8008,3689,0,374,818,56,579,708,1146,366,82,684,465,3081,77,752,0,1277,401,1,0,43,121,666,205,27887,654
2022,5,5,5,05.05.2022 04:00,5054,1744,1970,213,0,3902,13909,7555,8814,64,2018,50366,-5124,9715,4591,0,374,956,68,551,654,1100,557,114,1056,1097,3751,199,1004,0,1125,414,0,0,252,160,874,205,27869,653
2022,5,5,6,05.05.2022 05:00,5045,1855,1885,174,33,3899,14157,7497,9375,312,2016,51732,-5485,10310,4825,0,373,1563,224,385,720,1028,303,40,1421,994,3206,307,1459,0,989,449,0,0,851,59,764,221,28301,652
2022,5,5,7,05.05.2022 06:00,5044,1948,1813,205,1140,3904,14172,7735,11249,649,1957,57403,-7590,12265,4675,0,0,1392,167,292,2224,1411,637,148,1378,798,2794,100,2318,0,550,491,0,0,1400,43,797,255,29110,628
2022,5,5,8,05.05.2022 07:00,5050,2025,1436,371,4898,3904,14205,7866,11545,2151,1951,62358,-6956,9983,3027,0,0,936,11,261,2740,872,294,218,745,0,1340,15,2705,143,257,534,0,0,1280,48,611,275,29354,585
2022,5,5,9,05.05.2022 08:00,5066,1930,809,496,10571,3900,14200,7933,11468,1802,1957,65592,-5461,9269,3809,0,0,919,19,304,2121,801,275,201,1063,412,973,54,2534,234,392,546,0,0,1370,338,522,268,29384,533
2022,5,5,10,05.05.2022 09:00,5065,1892,549,485,16937,3897,14223,7897,11102,1347,1975,66823,-1454,7635,6182,0,0,895,73,1525,830,1090,514,216,1283,886,431,735,2316,0,700,532,0,0,1169,303,319,253,29274,482
2022,5,5,11,05.05.2022 10:00,5051,1888,542,452,22272,3890,14185,7900,9992,636,1969,67870,906,6005,6911,0,0,941,74,1980,127,1021,319,602,1173,268,134,1412,2336,73,763,522,0,0,724,92,355,235,28816,445
2022,5,5,12,05.05.2022 11:00,5047,1864,626,451,26297,3884,14046,7872,9017,203,1985,69390,1902,6315,8217,0,0,1436,309,1987,343,1461,312,705,1497,246,75,1618,2457,238,436,526,0,0,462,0,424,232,28303,418
2022,5,5,13,05.05.2022 12:00,5063,1882,715,444,28352,3880,13954,7831,8579,118,1962,69776,3004,6263,9267,0,0,2062,181,2001,1,1540,411,1108,1816,930,159,463,2056,282,62,522,0,359,674,0,903,225,27971,404
2022,5,5,14,05.05.2022 13:00,5075,1828,991,381,27870,3875,13847,7708,8424,18,1948,69471,2494,5823,8317,0,0,2288,112,2059,59,1520,274,661,1654,91,101,763,2502,117,83,518,0,0,197,300,841,215,27672,404
2022,5,5,15,05.05.2022 14:00,5076,1894,1410,266,26076,3865,13733,7488,8562,24,1960,68266,2089,7313,9401,0,0,2489,16,2002,15,1580,330,336,1854,818,945,1165,2597,41,0,505,0,0,750,465,806,211,27436,410
2022,5,5,16,05.05.2022 15:00,5089,1997,1948,190,22841,3863,13760,7226,8631,187,1938,66594,1076,8573,9649,0,6,2506,160,1999,44,1600,345,286,2137,1013,1898,1333,2768,227,0,508,0,0,822,177,393,210,27242,424
2022,5,5,17,05.05.2022 16:00,5083,1982,2471,191,17741,3861,14038,7244,8826,403,1980,63739,82,9843,9925,0,71,3083,213,1478,54,1560,650,382,2110,1508,2155,1372,2874,35,106,507,0,0,1281,0,329,210,27705,460
2022,5,5,18,05.05.2022 17:00,5074,2018,2854,191,12335,3860,14158,7522,9646,1336,1984,63440,-2462,10324,7862,0,25,1800,55,1709,159,1500,461,173,1702,398,2592,1151,2899,61,108,527,0,0,1401,543,922,229,28374,502
2022,5,5,19,05.05.2022 18:00,5082,2010,3045,197,6842,3866,14143,7868,10991,1024,2010,62930,-5852,12395,6543,0,52,1335,59,1458,1691,1840,774,245,1981,67,2651,126,2785,311,0,554,0,0,1400,607,1002,247,29177,551
2022,5,5,20,05.05.2022 19:00,5079,2062,2892,228,2586,3865,14142,7926,11266,2060,2023,61956,-7827,13381,5554,0,80,845,40,295,2117,1460,1003,57,2058,1291,2875,878,2801,13,185,560,0,0,1400,155,822,263,29343,599
2022,5,5,21,05.05.2022 20:00,5068,2069,2736,234,357,3865,14156,7943,11327,2868,2023,60267,-7621,13011,5390,0,35,798,20,280,2607,1123,744,8,1897,903,3257,1005,2152,580,0,541,0,0,1400,152,899,277,29396,628
2022,5,5,22,05.05.2022 21:00,5059,1979,2936,243,1,3870,14183,7890,11364,1615,2034,58412,-7237,11840,4602,0,185,811,136,462,2323,1132,815,0,1929,1282,2542,317,1645,1,185,519,0,0,1400,78,680,260,29413,630
2022,5,5,23,05.05.2022 22:00,5048,1943,3156,197,0,3872,14166,7769,11121,1059,2030,55028,-4667,10272,5605,0,256,1068,89,828,1944,1090,663,104,2032,1176,1743,651,1346,1,268,501,0,0,1400,186,531,252,29200,627
2022,5,5,24,05.05.2022 23:00,5043,1931,3092,170,0,3876,14166,7718,10315,467,2015,51367,-2574,8327,5753,0,273,1082,7,609,809,1074,1437,80,2120,1032,709,799,912,0,350,467,3,0,1400,610,307,239,28838,630
2022,5,6,1,06.05.2022 00:00,5030,1898,2877,129,0,3879,13914,7270,9019,232,2013,49226,-2964,7394,4430,0,615,1275,67,379,523,1060,541,36,2349,646,1050,552,0,0,1105,431,7,18,1028,33,109,221,27712,636
2022,5,6,2,06.05.2022 01:00,5034,1898,2545,155,0,3882,13820,7071,8807,100,2012,47845,-2520,6290,3770,0,615,903,14,341,397,1200,500,51,1514,504,1101,361,3,0,1468,409,7,1,495,0,176,214,27365,638
2022,5,6,3,06.05.2022 02:00,5040,1916,2321,269,0,3888,13877,7005,8585,44,2022,47337,-2369,5684,3315,0,615,680,0,346,488,1141,684,49,1076,169,979,527,0,0,1577,402,9,0,133,1,123,208,27308,641
2022,5,6,4,06.05.2022 03:00,5045,1923,2219,379,0,3889,13896,7004,8560,40,2011,47680,-2714,6150,3436,0,615,798,0,364,491,1092,701,61,765,133,1748,464,0,0,1532,407,13,0,15,117,270,204,27301,641
2022,5,6,5,06.05.2022 04:00,5036,1982,2255,404,0,3888,13895,6949,8508,28,1985,49325,-4396,7722,3325,0,615,599,0,361,575,1180,555,90,1258,292,2576,240,0,0,1524,416,11,1,226,146,382,207,27195,640
2022,5,6,6,06.05.2022 05:00,5026,2045,2267,488,47,3888,13966,6841,9191,108,1970,51517,-5679,9468,3789,0,615,904,119,291,336,987,425,50,2027,507,3180,548,333,0,1105,449,6,0,824,53,498,219,27415,635
2022,5,6,7,06.05.2022 06:00,5017,2219,2368,589,1175,3891,14234,7146,11103,629,1974,57023,-6678,12332,5654,0,15,1049,603,144,1990,1641,185,205,2109,1312,3669,776,1089,6,621,485,5,0,1400,36,646,256,28673,611
2022,5,6,8,06.05.2022 07:00,5031,2383,2065,555,5210,3890,14271,7276,11269,2542,1982,62043,-5569,9260,3691,0,0,416,2,197,2767,1007,776,182,1438,683,1976,513,200,11,705,524,0,1,1111,157,285,275,28895,568
2022,5,6,9,06.05.2022 08:00,5043,2240,1496,597,11371,3891,14285,7312,11233,2742,1981,64777,-2588,7612,5024,0,0,599,17,340,1681,1090,599,283,1586,1246,1501,779,292,10,675,531,0,0,1052,146,209,263,28924,514
2022,5,6,10,06.05.2022 09:00,5045,2167,1150,520,17844,3886,14215,7248,10904,1155,2006,65974,167,7548,7714,0,0,1768,28,889,1417,1851,343,217,1917,851,696,1225,1056,13,547,512,0,0,1270,388,274,237,28713,465
2022,5,6,11,06.05.2022 10:00,5032,2167,1514,451,23299,3880,14135,7180,9565,629,2012,66994,2869,6436,9305,0,0,2712,0,1777,825,1793,349,473,2022,842,447,614,1142,89,335,497,0,0,1048,508,268,220,28083,426
2022,5,6,12,06.05.2022 11:00,5026,2170,2032,504,26458,3876,14003,7021,8127,222,2021,68769,2690,5260,7949,0,0,2876,31,2011,93,1520,347,252,1350,212,143,230,2034,61,24,489,0,0,628,298,610,208,27289,402
2022,5,6,13,06.05.2022 12:00,5027,2119,1963,626,27353,3848,13990,6327,7272,106,2011,68482,2160,5902,8062,0,0,2829,110,2081,96,1500,220,195,1479,839,398,112,2071,35,30,471,0,0,539,0,959,207,26380,393
2022,5,6,14,06.05.2022 13:00,5039,2143,1819,875,26542,3813,13859,5984,7198,437,2004,67038,2676,6201,8877,0,59,3294,86,2016,41,1500,413,258,1097,1006,1100,16,2149,108,57,479,0,200,376,0,823,192,25916,393
2022,5,6,15,06.05.2022 14:00,5041,2085,1773,957,24388,3808,13820,5958,7192,316,2009,65527,1820,6312,8132,0,186,2913,58,2002,19,1500,480,209,1344,432,773,25,2352,53,28,482,0,505,144,11,928,190,25857,405
2022,5,6,16,06.05.2022 15:00,5049,2114,1730,1062,21450,3801,13806,5922,7176,170,2001,64722,-441,9244,8803,0,277,3531,20,1211,840,1500,920,182,1921,877,1466,0,2411,52,73,489,0,959,619,2,697,187,25794,423
2022,5,6,17,06.05.2022 16:00,5052,2113,1784,1200,17602,3801,13908,6284,7231,214,2000,63075,-1887,9669,7781,0,357,3104,43,1314,176,1520,392,360,2110,315,2857,58,2477,0,37,505,0,464,368,141,852,193,26220,453
2022,5,6,18,06.05.2022 17:00,5033,2348,1533,1180,12574,3549,14195,6660,8616,717,2001,61610,-3203,11789,8586,0,364,2467,188,1577,1249,1580,244,500,2011,892,3478,908,2694,0,0,527,0,0,504,135,1057,212,27359,501
2022,5,6,19,06.05.2022 18:00,5042,2277,1152,1107,7326,2966,14215,6986,10441,1238,2003,61053,-6299,11931,5632,0,357,1682,0,290,923,1687,201,574,2372,666,3116,144,2690,0,469,550,0,0,871,39,932,239,28325,561
2022,5,6,20,06.05.2022 19:00,5046,2136,959,1171,2861,2782,14216,7268,10885,1827,2008,59645,-8486,13524,5038,0,334,631,10,333,1649,1293,433,558,2400,1519,3695,145,2396,0,351,552,0,0,1307,7,949,257,28728,619
