Year,Month,Day,Hour,Date/Time,Biomass,Hydro,Wind onshore,Wind offshore,PV,Nuclear,Lignite,Hard Coal,Natural Gas,Pump,Others,Consumption,Exportsaldo,Imports,Exports,DE>SE,SE>DE,DE>AT,AT>DE,DE>CH,CH>DE,DE>CZ,CZ>DE,DE>DK,DK>DE,DE>FR,FR>DE,DE>NL,NL>DE,DE>PL,PL>DE,DE>LX,LX>DE,Day-Ahead Spot price €/MWh,Emissions of power production t CO2,Emission factor g/kWh
2019,1,3,23,01/03/2019 22:00:00,5241.06623331325,1997.92986939854,7340.54197604711,1295.89876646007,0,9512.33414610975,15750.984186031,14998.2755779752,13496.5044976665,1130.5,2246.31129090949,65153.3465439109,7857,5785,13642,0,600,1782,24,1799,6,525,2082,0,1865,6389,302,2390,0,250,895,507,11,53.72,37668.9149787447,545.464385747174
2019,1,3,24,01/03/2019 23:00:00,5227.92938511476,1993.96071126898,6712.63877001675,1340.85041014142,0,9504.31193725788,15815.4032471918,12522.109429879,13225.9528743586,348,2221.68941117078,61549.8461764,7363,4774,12137,0,0,1350,0,1799,0,589,2070,0,1895,5417,0,2250,101,250,695,482,13,49.98,35580.5219927898,539.921150547323
2019,1,4,1,01/04/2019 00:00:00,5208.0900633456,2035.45645535076,6489.85901769492,1646.81960912164,0,9506.06679544423,16096.9093071427,10462.471831561,12730.6485287253,177.5,2273.91764091956,59521.7392493057,7106,4953,12059,0,272,1571,26,1400,0,381,1455,24,1879,5966,633,2160,0,100,674,457,14,50.73,34099.6120663486,533.868363743675
2019,1,4,2,01/04/2019 01:00:00,5202.19188660342,1952.4649671872,7335.96430990351,2366.29425964575,0,9508.57373571044,16204.0125429751,9567.70679870435,12249.1784238672,2,2290.58093326798,58061.967857865,8617,3821,12438,0,0,1251,0,1400,0,542,1571,541,783,5998,575,2164,108,111,770,431,14,47.11,33330.8352531184,519.474190651445
2019,1,4,3,01/04/2019 02:00:00,5219.08212000149,1967.25910203374,8111.87872124358,3289.91394390504,0,9420.83082639307,16227.0567599757,9030.73951945823,11863.7354918257,2,2303.5136377772,58261.0101226138,9175,2969,12144,0,0,1311,56,1400,0,536,1251,431,763,7552,0,398,67,100,819,416,13,47.07,32792.7595761706,505.195236967135
2019,1,4,4,01/04/2019 03:00:00,5218.54592211583,1982.77490199476,9275.62318086081,3909.30289054196,0,9404.78640868932,16154.5198496442,8686.20355853066,11669.6784238672,2.25,2286.35293371689,58497.0380699616,10093,2982,13075,0,0,1319,42,1400,0,581,1060,631,653,8536,497,96,18,100,700,412,12,46.94,32334.1067909318,489.505610495325
2019,1,4,5,01/04/2019 04:00:00,5212.91584431648,2008.39401355829,10816.7707825392,4241.84571313491,0,9408.79751311526,15807.8091302257,8396.60931014692,11581.8441830921,39.75,2293.06799182745,59249.8044819563,10558,2857,13415,0,0,2174,162,1382,484,477,705,868,668,6138,479,1755,12,200,335,421,12,47,31697.0856161567,471.666763664938
2019,1,4,6,01/04/2019 05:00:00,5216.93732845888,2011.64150657339,12490.4163875962,4250.53801992412,0,9403.53293855621,15597.530650095,8362.77820636377,11572.8659112582,21.5,2298.53952065827,58936.2804694841,12290,2130,14420,76,0,1965,0,1200,480,418,705,1337,153,6500,550,2178,119,300,110,446,13,46.91,31445.1348027436,458.03274812609
2019,1,4,7,01/04/2019 06:00:00,5204.87287603169,1989.26988802495,14180.0838241559,4182.73802696828,0,9370.69202106885,15703.5864215183,8484.29953115283,11956.5887384416,462.25,2292.57058011555,62692.951907478,11134,865,11999,16,0,2432,0,1200,0,1154,410,150,145,5069,300,1107,0,425,0,446,10,49.59,31794.7722143689,450.033228856622
2019,1,4,8,01/04/2019 07:00:00,5222.56740625823,2015.24983214572,16233.9300339174,4191.43033375749,0,9364.17397637671,15888.9876219325,9327.0999885986,12239.5914607669,2145.25,2302.76752020936,68934.0481739628,9997,2268,12265,0,58,2601,0,1200,0,1489,410,321,1750,4744,0,1021,40,396,0,493,10,55.32,32805.8594256742,444.519847607632
2019,1,4,9,01/04/2019 08:00:00,5267.07183076741,2028.2398042061,17675.8948691511,3866.338059841,95.0308145469628,9387.73921487909,16040.8699612548,9510.59989551839,12305.0914607669,2649.75,2314.7054012948,71974.3313122265,9167,2426,11593,0,387,2951,0,800,0,1425,317,362,1706,5182,0,0,4,345,0,528,12,55.78,33163.5796646694,439.982388395557
2019,1,4,10,01/04/2019 09:00:00,5245.35581639847,2202.88276190682,18479.5295921386,3789.84576009594,750.850814372471,9391.24893125178,16162.8995649172,9369.59185495024,12616.2843928084,2350,2308.23904904019,73557.7285378801,9109,2216,11325,0,394,3189,0,800,0,1455,252,131,1561,4253,0,615,0,345,0,537,9,55.52,33288.4999630022,431.581866876758
2019,1,4,11,01/04/2019 10:00:00,5272.16571068111,2174.73782244266,19721.3486909827,3775.44136598811,1661.96546005719,9153.84168804163,15931.6717966041,9297.32861726943,12291.9718801994,1295.5,2283.61716930148,74112.5902015678,8747,2273,11020,0,338,3333,25,800,0,1624,383,94,1520,4236,0,13,0,376,0,544,7,55.23,32818.9999893186,418.851697073823
2019,1,4,12,01/04/2019 11:00:00,5248.03680582674,2183.03697125902,21380.2440384659,3716.58203144402,2301.14164490555,9060.33281611197,15927.2200728653,9311.67300527349,12076.5235035074,908.25,2296.5498738107,75011.5907634701,9398,1871,11269,0,0,3514,106,800,0,1590,271,1,1486,4403,0,0,0,410,0,551,8,53.58,32764.4849590579,408.264811022696
2019,1,4,13,01/04/2019 12:00:00,5263.8546434535,2134.68540858981,23104.7526006741,3737.94027098323,2253.62623763207,9193.70203827438,15890.5588185461,9001.23879695933,11775.9365404071,183.25,2293.06799182745,74878.613347347,9954,708,10662,0,0,3514,0,800,0,1590,0,227,699,2265,0,1299,0,410,0,557,9,51.74,32353.3422253367,397.42799017619
2019,1,4,14,01/04/2019 13:00:00,5257.42026882566,2147.67538065019,24215.8538996399,3672.12709100777,1800.75340107635,9253.86860466344,15648.5945400395,8612.045779038,11300.8251268154,286,2274.41505263145,73276.5791443877,11193,826,12019,0,0,3680,0,800,0,1580,0,547,815,3612,0,837,0,420,0,543,11,51.6,31565.9876117963,389.65355028204
2019,1,4,15,01/04/2019 14:00:00,5271.62951279546,2160.30452015334,24037.3249200395,3467.23700240495,1063.86191539439,9252.61513453033,15688.9219197906,9013.41799432126,11683.6593675905,787.75,2253.02634902005,72430.7486360404,12249,558,12807,0,0,4144,0,800,0,1318,0,1175,543,4114,0,340,0,382,0,534,15,51.41,32048.8423037877,396.862944709809
2019,1,4,16,01/04/2019 15:00:00,5279.67248108025,2107.62296679734,23784.7903377843,3405.14909676773,338.513720744972,9207.49020973854,15753.6028470538,9074.58462996119,11829.4093675905,890,2300.2804616499,72389.1161191684,11582,909,12491,60,0,4185,7,800,0,1550,0,418,880,4352,0,248,0,350,0,528,22,51.69,32294.7753854332,403.955535321832
2019,1,4,17,01/04/2019 16:00:00,5293.61362610723,2109.4271295835,24052.3294923991,3484.37326436082,22.2812361790901,9185.93052344913,15818.8075065215,9323.85220263542,11288.2707811822,1566.75,2261.73105397818,73909.3668163961,10498,1763,12261,0,240,4471,8,800,0,1590,0,20,1486,4233,0,199,0,410,0,538,29,52.59,32308.5202449718,405.681923424604
2019,1,4,18,01/04/2019 17:00:00,5289.05594407918,2036.17812046523,24378.3610477377,3642.32489630191,0,9164.12014313309,15837.3999997833,9683.00320039731,11340.8278491406,1431.75,2280.38399317417,75534.4051942125,9549,2156,11705,0,615,4737,26,795,2,1400,0,0,1485,3445,0,362,0,400,0,566,28,54.66,32669.4934985206,406.434565518562
2019,1,4,19,01/04/2019 18:00:00,5296.83081342114,2118.80877607156,24128.6239281258,3722.29411876265,0,9161.11181481364,15797.3344861345,8964.70120487353,11272.7164355489,761.5,2370.41551302683,74399.3370907786,9195,2642,11837,0,615,4527,213,800,0,1454,300,20,1485,3473,0,554,0,446,0,563,29,54.1,32149.3118016212,403.8298600132
2019,1,4,20,01/04/2019 19:00:00,5295.22221976418,2092.46799939356,23638.3050211891,3816.91608695377,0,9161.36250884026,15776.3851979521,7263.67330665688,11170.8821947738,709,2346.04233914407,72412.2568746678,8858,3048,11906,0,266,4228,182,800,0,1564,449,10,1126,3507,1000,814,0,440,0,543,25,51.89,30663.9107682822,396.04407562803
2019,1,4,21,01/04/2019 20:00:00,5286.37495465091,2125.30376210175,23306.9328553497,3849.69850113023,0,9174.8999862778,15754.9121775652,6101.77787832846,11114.1050219572,764.75,2344.55010400839,67422.3052413696,12401,396,12797,76,0,4007,52,800,0,1275,15,1373,305,3000,0,1315,0,440,0,511,24,46.58,29669.0211086271,389.669761772714
2019,1,4,22,01/04/2019 21:00:00,5275.65099693786,2061.79723202876,23297.268893491,3850.44355599787,0,9178.91109070374,14394.7796423236,5716.37394403085,10395.1321947738,269.75,2351.016456263,64548.1240065505,12243,980,13223,76,0,3603,189,800,0,1231,191,1478,578,3935,0,1243,0,385,0,472,22,45.43,27612.2833543014,374.524869419444
2019,1,4,23,01/04/2019 22:00:00,5254.7392793974,2017.41482748912,23488.7679271649,3867.08311470865,0,9171.13957587848,13940.9656870726,5091.98709260908,10268.5207811822,91.5,2341.31692788108,63657.4352133835,11876,1498,13374,76,0,4511,0,800,0,1416,464,1066,1010,3341,0,1298,0,350,0,516,24,43.96,26546.21454882,365.221230585784
2019,1,4,24,01/04/2019 23:00:00,5247.23250899826,1970.86742760607,24747.1174870832,3884.46772828707,0,9031.25230902393,12240.145352765,4081.11371156864,10028.7707811822,2,2312.21834273533,62500.1856492496,11045,1277,12322,76,0,4524,489,800,0,1102,327,618,436,3052,0,1288,0,370,0,492,25,31.41,23734.1390926892,335.054445334414
2019,1,5,1,01/05/2019 00:00:00,5228.19748405758,2021.02315306145,25787.519275609,3827.84355834592,0,8957.29757117071,10506.5917556723,3950.93162421108,9338.88219477385,2,2284.36328686932,59898.6499037712,12006,742,12748,62,0,4095,11,801,1,957,542,1229,163,3793,0,1198,0,148,0,465,25,26.9,21438.036897267,309.311968717521
2019,1,5,2,01/05/2019 01:00:00,5204.06857920321,1976.27991596457,26407.2844084951,3795.06114416947,0,8954.7906309045,9637.72002830777,3579.87207791752,9247.88219477385,2,2334.60186977053,58476.5608495066,12663,522,13185,62,0,3987,29,800,0,1485,120,1236,258,3748,0,1280,0,143,93,444,22,25.12,20229.5322350615,294.868449678966
2019,1,5,3,01/05/2019 02:00:00,5213.18394325931,1930.45418119599,27441.0740125913,3681.31610104208,0,8949.77675037208,9328.45616151526,3606.66631211378,9319.80067632401,2,2346.53975085596,58718.2678892698,13101,352,13453,62,0,3577,1,800,0,1600,0,1301,255,4450,0,1236,0,0,75,427,21,24.12,19959.183430974,288.117242990184
2019,1,5,4,01/05/2019 03:00:00,5205.94527180299,1967.25910203374,28464.4367104715,3630.90072166466,0,8956.04410103761,8841.12334517245,3436.69884670724,9217.96643554893,2,2312.21834273533,58571.5928771745,13463,320,13783,62,0,3480,8,800,0,1667,0,1386,150,4605,0,1226,0,133,140,424,22,22.04,19199.6811338493,276.269527439164
2019,1,5,5,01/05/2019 04:00:00,5197.09800668972,1986.74406012432,29327.8354081115,3497.78425197846,0,8958.3003472772,8720.92680422599,3368.22469265015,9260.57784914062,2,2289.0886981323,59074.5801183302,13534,481,14015,62,0,3630,2,800,0,1800,0,1699,455,4360,0,1242,0,0,0,422,24,18.37,18994.0824037899,271.156543417023
2019,1,5,6,01/05/2019 05:00:00,5181.81636694862,2011.64150657339,28878.4611816815,3605.07215291958,0,8961.05798157003,9032.02373373446,3573.91780365169,9285.30067632401,2,2267.45128866495,58163.7426920682,14635,439,15074,62,0,3301,1,800,0,1900,0,1611,412,5234,0,1736,0,0,0,430,26,22.09,19477.7876841589,277.153386745245
2019,1,5,7,01/05/2019 06:00:00,5192.54032466167,2036.53895302246,29427.5268041276,3596.37984613037,0,8950.27813842532,9871.04272543912,3482.16785019179,9342.91208991571,2,2289.0886981323,58281.4754300464,15909,362,16271,62,0,3190,1,800,0,1982,0,2134,328,5692,0,1993,0,18,0,400,33,23.35,20371.4719261045,284.261129242185
2019,1,5,8,01/05/2019 07:00:00,5202.19188660342,1948.49580905763,28051.4294984045,3724.03258012049,0,8918.69069107107,11807.0188195941,3596.3816565637,9720.55067632401,39.25,2315.70022471859,60561.7418424575,14762,116,14878,62,0,3529,10,800,0,1308,68,2100,0,4899,0,1562,0,195,0,423,38,28.76,22756.2521870425,313.179922165305
2019,1,5,9,01/05/2019 08:00:00,5235.4361555139,2027.1573065344,26716.2768731881,3597.37325262056,70.8704379672265,9009.94331676114,13172.9124090858,3794.76724914808,9916.96643554893,23,2353.75222067841,61764.4556570465,14154,197,14351,62,0,3764,7,801,1,1504,92,2137,52,4324,0,980,0,333,0,446,45,36.63,24537.5746563584,335.117571315782
2019,1,5,10,01/05/2019 09:00:00,5225.51649462932,2145.87121786403,25558.635968429,3571.79303549803,401.59914848095,9145.81947918976,14450.0333899047,4733.37739250772,9897.21371322368,95,2346.78845671191,63161.648296439,14410,123,14533,102,0,3921,3,801,1,1449,0,2100,70,5235,0,11,0,451,0,463,49,40.46,26677.5001277927,356.930305707517
2019,1,5,11,01/05/2019 10:00:00,5221.49501048692,2124.22126443005,24164.2279981315,3542.98424728236,963.193679645487,9182.42080707643,15338.2832088379,5739.10844577312,10019.0968549815,164.5,2329.62775265159,64640.1592692969,14149,531,14680,204,0,4206,5,801,1,1484,0,2100,447,3712,0,1263,0,416,25,494,53,45.85,28486.1399376567,375.680373268977
2019,1,5,12,01/05/2019 11:00:00,5232.48706714281,2132.15958068918,23051.3464956654,3391.48975752754,1549.75393327575,9199.96938893991,15502.9969871719,6316.40240072875,9736.67565110607,387,2298.04210894638,65159.3233711937,13639,733,14372,86,0,4024,1,800,0,1400,0,2100,677,4108,0,848,0,500,0,506,55,49.8,28983.4084847977,383.430914580241
2019,1,5,13,01/05/2019 12:00:00,5243.47912379869,2039.78644603756,21809.5273968212,3260.36010082173,1762.63369580609,9188.93885176858,15787.3835742479,6532.38016728036,9843.3685831476,197,2296.05246209881,65157.9104018285,12803,1068,13871,0,0,3909,0,800,0,1745,88,1473,914,4523,0,409,0,500,12,512,54,51.36,29506.5969606011,393.724209339877
2019,1,5,14,01/05/2019 13:00:00,5246.42821216978,2030.4047995495,21002.3322668332,3330.89196162561,1427.60980723375,9189.1895457952,15976.9746322985,6993.29512522196,9592.3685831476,163.75,2336.84022247404,65018.0851563492,12272,1415,13687,0,0,3827,0,800,0,1645,83,907,863,5452,400,63,0,500,16,493,53,51.74,30056.3840763104,404.468706188212
2019,1,5,15,01/05/2019 14:00:00,5246.96441005543,2070.09638084512,19641.2395334697,3340.08097165992,851.250601492709,9218.77144093649,15888.4638897279,7073.40717898046,9700.09141033099,278,2337.58634004188,63199.9521575406,12446,686,13132,0,0,3703,0,800,0,1796,90,422,517,5151,0,279,0,500,25,481,54,51.92,30066.7766646971,413.965440464434
2019,1,5,16,01/05/2019 15:00:00,5242.94292591304,2064.68389248663,18080.0010637167,3758.05675240969,267.911731406409,9183.92497123616,16005.2561713447,7206.83705230119,10024.8984782895,835.5,2328.13551751591,63365.1485566198,11633,1745,13378,0,0,3699,0,799,1,1856,206,155,1486,5617,0,285,0,500,0,467,52,53.22,30410.5220891447,425.806333664351
2019,1,5,17,01/05/2019 16:00:00,5267.33992971024,2071.17887851682,17463.796337831,3715.58862495383,13.1539828045231,9154.84446414811,16011.5409577994,7580.33243806714,10093.3713054729,1885.25,2327.88681165997,64209.2837309639,11375,2036,13411,0,241,3895,0,801,1,1848,220,100,1497,4843,0,977,28,470,0,477,49,56.62,30747.3940043467,433.559560623106
2019,1,5,18,01/05/2019 17:00:00,5256.88407094001,2015.24983214572,17115.8937109175,3660.45456474798,0,9138.29865839112,16015.4689493336,8282.39550377501,10130.0098918812,3138,2320.42563598157,67339.0808181137,9734,1908,11642,0,154,3851,0,801,1,1558,121,15,1485,3220,0,1276,0,405,100,516,47,56.92,31327.0130965127,441.107404506947
2019,1,5,19,01/05/2019 18:00:00,5289.05594407918,2025.71397630547,16819.3626707266,3779.16664032634,0,9349.63372283268,16034.8470409023,7983.32854633199,10264.9827190645,2215,2306.00069633667,66939.0919569058,9128,2346,11474,0,249,3634,0,801,1,1198,384,5,1489,4385,0,686,0,246,180,519,43,61.64,31133.0913162862,438.782562917456
2019,1,5,20,01/05/2019 19:00:00,5289.86024090766,2105.09713889671,15973.5116933037,3753.08971995871,0,9442.13981865586,16068.8896341987,7414.15405628432,10137.2327190645,2166,2309.48257831992,64519.4575995902,10140,2364,12504,0,425,3261,1,801,1,1209,250,333,1497,5982,0,190,0,225,150,503,40,59.44,30663.1526192233,439.933655426152
2019,1,5,21,01/05/2019 20:00:00,5251.79019102631,2041.59060882372,15422.6658673573,4071.72485168893,0,9435.37107993709,16162.8995649172,6612.49222103886,9833.34413265624,1841.5,2319.92822426968,61872.3067417153,11121,2024,13145,0,0,3473,0,800,0,1344,306,873,1562,4832,0,1055,26,288,92,480,38,52.75,30013.309953929,438.326642839512
2019,1,5,22,01/05/2019 21:00:00,5243.47912379869,2061.79723202876,14858.3413577658,4107.98418858106,0,9436.87524409681,15977.2364984008,5278.46413666179,9839.20554624794,1025.75,2352.01127968679,59560.1446072684,10621,2181,12802,0,0,3052,0,801,1,1218,574,862,1406,5092,0,941,67,385,100,451,33,51.9,28772.8758565503,432.179677450815
2019,1,5,23,01/05/2019 22:00:00,5224.17599991519,2041.22977626649,13902.3720781108,3987.28530002231,0,9443.8946768422,15798.3819505436,5121.75846393825,9760.48271906454,518.5,2319.18210670184,57599.2630714053,10518,2199,12717,0,0,3338,0,800,0,1075,658,1402,1306,4670,0,824,0,115,200,493,35,51.38,28371.3198930298,435.781430851753
2019,1,5,24,01/05/2019 23:00:00,5196.29370986124,2023.18814840484,13165.1135142056,4149.70726116928,0,9413.81139364768,15344.8298613949,4765.58460330927,9690.20554624793,93.5,2293.56540353934,55733.7994417801,10402,1507,11909,63,0,2405,1,800,0,1170,1104,1312,0,5546,0,0,0,141,365,472,37,49.96,27521.6045247243,432.533830038999
2019,1,6,1,01/06/2019 00:00:00,5167.60712297882,2105.45797145394,12591.6336723269,4004.42156197818,0,9453.17035582719,14814.5510042782,4617.81034198449,9369.95554624794,135.75,2324.40492967672,51535.7625067524,13049,1996,15045,0,0,2434,0,1200,0,649,1519,2073,24,6128,0,1914,6,200,415,447,32,50.29,26749.2751032483,429.933099503766
2019,1,6,2,01/06/2019 01:00:00,5144.28251495292,2038.34311580862,11813.6847427008,3854.91388520375,0,9457.93354233298,15104.6986456043,4675.9998404915,9312.81695983963,223.5,2340.81951616919,50055.9927631037,13911,2163,16074,349,0,2606,0,1200,0,436,1529,2100,1,6584,0,2174,0,200,602,425,31,47.72,27116.1998120009,440.370644324195
2019,1,6,3,01/06/2019 02:00:00,5146.69540543836,2017.41482748912,11004.7094092125,3543.48095052745,0,9466.70783326472,15421.5566293629,5038.12797538631,9404.67837343132,98.75,2354.7470441022,50306.8684482149,13190,2317,15507,0,0,2660,0,1200,300,327,1415,2100,0,6420,0,2189,0,200,568,411,34,48.38,27812.3397419858,454.304360901596
2019,1,6,4,01/06/2019 03:00:00,5171.36050817839,2113.39628771307,10522.2742606343,3376.34030855206,0,9470.96963171728,15168.070242356,4971.54836314108,9426.15120061471,3,2331.61739949917,51108.7282024061,11446,3362,14808,0,0,2448,0,1200,409,442,1695,2117,149,5888,500,2108,0,200,572,405,37,48.02,27455.0839382316,455.017640108987
2019,1,6,5,01/06/2019 04:00:00,5166.26662826469,2020.30148794698,10110.2843077104,3114.32934676299,0,9460.44048259919,14811.6704771531,4932.57493158289,9472.6240277981,3,2360.71598464492,52309.2076744633,9143,2938,12081,379,0,1984,0,1200,800,427,1482,2100,0,3644,22,1746,0,198,602,403,32,44.23,27095.9069960387,457.824882282788
2019,1,6,6,01/06/2019 05:00:00,5170.55621134991,2157.77869225271,9700.07455828676,2878.146953719,0,9471.47101977052,15054.9440861711,5279.27608315258,9542.23544138979,3,2392.55033420608,50655.0333802985,10995,3149,14144,389,0,2756,3,1400,809,352,1610,2171,71,4439,148,2032,0,198,477,407,31,47.17,27717.7805157148,466.209739474104
2019,1,6,7,01/06/2019 06:00:00,5190.12743417624,2118.80877607156,8669.33673161967,2561.00193172407,0,9273.92412679312,15126.6953981958,5561.2921642889,9537.3740277981,152,2367.43104275547,48872.9916334229,11685,3263,14948,97,0,2893,0,1340,809,708,1660,1702,47,5241,393,2452,0,150,328,365,26,48.19,27986.5686502563,480.129833671794
2019,1,6,8,01/06/2019 07:00:00,5192.54032466167,2014.52816703125,7769.06239004515,2283.84152095952,0,9215.01103053717,15555.1083415256,6821.70376683384,9584.1240277981,148.25,2328.38422337186,48617.5537927642,12295,3077,15372,0,0,2687,0,1400,801,600,1346,1233,90,6238,634,2680,0,150,183,384,23,49.11,29440.8003362785,501.897767976972
2019,1,6,9,01/06/2019 08:00:00,5191.73602783319,2032.20896233567,7098.68861479362,2396.59315759671,85.9035611723957,9392.75309541151,15747.5799267013,7716.19815086026,9981.98544138979,352.5,2345.54492743217,51723.6918655266,10618,3496,14114,0,0,2835,41,1400,800,575,1271,525,462,6188,397,1988,3,200,498,403,24,50.44,30555.2753183645,511.391029765456
2019,1,6,10,01/06/2019 09:00:00,5193.88081937581,1982.41406943753,6383.55543724912,1990.28990310674,786.017584727421,9447.15369918828,15739.7239436329,8772.81118421552,10713.8740277981,231,2337.58634004188,54628.3070087733,8950,5950,14900,0,560,3318,0,1800,800,1032,1217,259,2052,5872,698,1998,0,200,600,421,23,53.4,31671.2102138896,519.356223637604
2019,1,6,11,01/06/2019 10:00:00,5205.40907391734,2014.16733447402,5563.64456797335,2184.99757518507,1867.86555824228,9444.39606489545,15723.4882452916,9801.2767392232,10842.9012006147,362.5,2346.78845671191,57478.4348165289,7879,6240,14119,0,615,3225,0,1801,801,659,1222,152,2087,5620,1134,2011,0,200,363,451,18,56.55,32554.789107711,520.827659939881
2019,1,6,12,01/06/2019 11:00:00,5212.91584431648,2006.95068332936,5239.90184570658,1998.23715502831,2630.79656090462,9461.94464675892,16268.9553363405,10435.4069485345,11127.3169598396,713.75,2353.50351482247,59808.6794955814,7641,5144,12785,0,615,2770,0,1812,32,685,1456,0,1905,4859,718,1982,0,200,405,477,13,60.02,33783.3847549521,526.664253209932
2019,1,6,13,01/06/2019 12:00:00,5229.53797877172,2053.85891576964,5602.04610062243,1680.84378141084,2836.15976183238,9449.40994542787,16376.058572173,10981.3056391794,11383.7055462479,1006,2358.72633779734,60423.6525792325,8534,5036,13570,0,615,2676,15,1805,18,549,1482,10,1905,5325,515,2425,0,300,475,480,11,60.22,34449.4574402614,527.273732385559
2019,1,6,14,01/06/2019 13:00:00,5229.80607771454,2017.77566004635,5955.79796760835,1861.64376262642,2429.72853803548,9438.37940825654,16387.318814571,10947.4745353962,11316.3169598396,197,2390.31198150256,59540.5537055971,8631,5207,13838,0,615,2308,0,1875,75,962,1404,88,1993,5611,847,2534,15,0,245,460,13,55,34456.2507423941,526.884630025755
